,SERIAL_NUM,AUM_M13
87899,99394,61358
17388,99395,641488
137321,99396,20753
59723,99397,1263
61411,99398,178633
48669,99399,147300
59036,99400,603639
99948,99401,147626
35387,99402,78805
51125,99403,78642
138106,99404,43006
123788,99405,21901
147722,99406,668440
122075,99407,729981
117186,99408,17278
91398,99409,63738
49974,99410,39523
15962,99411,23545
91462,99412,38017
93167,99413,493226
38080,99414,107391
56916,99415,232815
38533,99416,963941
45200,99417,1
4201,99418,3159
16049,99419,878568
51360,99420,8551
34814,99421,2222623
23439,99422,1102689
33936,99423,23611
126764,99424,15454
81169,99425,33785
111135,99426,827393
19787,99427,56240
80707,99428,553754
48447,99429,242754
79749,99430,1196
60797,99431,132325
39204,99432,213
45861,99433,282100
38050,99434,787690
62094,99435,200871
122797,99436,46903
11353,99437,23584
140327,99438,1635493
12295,99439,1475316
118721,99440,24303
93764,99441,12445
121602,99442,166761
91916,99443,236099
62959,99444,302
98355,99445,399027
20207,99446,69009
78097,99447,36981
52010,99448,8668
43701,99449,180658
116312,99450,177
42434,99451,0
145966,99452,68755
57018,99453,684268
11418,99454,1166597
19073,99455,523631
132489,99456,3179635
28313,99457,568137
31093,99458,58450
69133,99459,14476
48331,99460,0
17272,99461,64338
139920,99462,776032
47899,99463,523599
48612,99464,290170
36975,99465,11311
74404,99466,0
4697,99467,22655
41988,99468,315469
95181,99469,5016
83379,99470,343049
39597,99471,922
131551,99472,34077
4850,99473,76
139340,99474,75795
67285,99475,34595
77777,99476,0
104266,99477,83246
35695,99478,255037
135006,99479,36731
109729,99480,5285
130598,99481,28163
88672,99482,31329
88993,99483,479150
89123,99484,86574
98183,99485,105020
83324,99486,32965
121584,99487,407377
636,99488,778797
89959,99489,99298
23667,99490,404837
68672,99491,1024730
81534,99492,25941
24112,99493,591650
26445,99494,50452
51049,99495,16174
126324,99496,530051
102559,99497,112584
67491,99498,28975
72565,99499,570657
73335,99500,41965
83462,99501,285601
49556,99502,31199
99389,99503,17620
134475,99504,450699
99618,99505,628226
41016,99506,29574
124875,99507,247514
15005,99508,123752
86254,99509,355847
79741,99510,4196
1854,99511,96
61461,99512,18519
6986,99513,1170100
5639,99514,307039
141646,99515,23528
87314,99516,140058
135243,99517,632361
55417,99518,2764
107494,99519,406625
85012,99520,144785
112340,99521,842713
30844,99522,597
86837,99523,11599
105068,99524,89485
66386,99525,362493
22520,99526,69216
66190,99527,431966
121241,99528,112559
8872,99529,40364
5645,99530,1653293
65329,99531,42875
101545,99532,204471
132095,99533,40097
102150,99534,527791
81238,99535,284685
122135,99536,7545
29061,99537,1860854
134247,99538,966395
728,99539,1156279
123041,99540,1149980
1708,99541,297417
129939,99542,105315
84027,99543,392835
1298,99544,55589
52447,99545,154919
81303,99546,11741
24805,99547,503914
121843,99548,257
9015,99549,100959
39942,99550,906890
79917,99551,82265
39703,99552,4352
21348,99553,122018
23789,99554,182462
47930,99555,163621
23604,99556,1579166
3497,99557,11063
60983,99558,1027220
6972,99559,440002
43373,99560,96381
299,99561,15416
121174,99562,70231
75113,99563,46190
115160,99564,660905
64317,99565,136177
27512,99566,75689
53720,99567,1066680
129500,99568,7978
77874,99569,38444
67097,99570,217578
59706,99571,14356
78407,99572,327512
11121,99573,1634931
20015,99574,18096
141398,99575,34616
49574,99576,989848
143765,99577,421608
83425,99578,535517
130176,99579,482483
27830,99580,109204
69914,99581,782297
42930,99582,24606
4545,99583,1342213
77167,99584,20806
38958,99585,86987
88613,99586,186849
20605,99587,785664
145420,99588,10698
90208,99589,220808
35439,99590,0
65476,99591,46
19154,99592,2095546
21557,99593,176004
69954,99594,261
17842,99595,2345517
144009,99596,125386
51322,99597,801
35712,99598,32
75928,99599,146892
120894,99600,41974
109786,99601,387508
56227,99602,138253
14745,99603,177958
109318,99604,52738
118652,99605,72083
95101,99606,714
114282,99607,56572
49361,99608,369689
78711,99609,54176
47953,99610,28166
74579,99611,218
106110,99612,1817
80837,99613,75657
49120,99614,504218
74372,99615,43925
95976,99616,186401
53086,99617,465369
146595,99618,1003780
71079,99619,332043
110318,99620,9085
101872,99621,48381
82601,99622,29538
31313,99623,205405
43447,99624,20718
118482,99625,679150
98964,99626,35809
86256,99627,1080100
57811,99628,62525
76449,99629,34486
8328,99630,224942
19170,99631,1979960
106794,99632,5595
32540,99633,24405
116766,99634,406540
127804,99635,9258
107952,99636,20248
20361,99637,15825
17435,99638,925
146663,99639,33950
71459,99640,1453252
119761,99641,32670
98478,99642,466162
120887,99643,0
92115,99644,546471
124771,99645,8415
118799,99646,42777
81987,99647,30419
57070,99648,10841
9658,99649,74702
145125,99650,125734
30119,99651,1551
66016,99652,1808659
23182,99653,14221
141743,99654,490159
83698,99655,30
90177,99656,23433
102320,99657,6227
9506,99658,1107119
138906,99659,9950
96084,99660,22443
139008,99661,781861
81460,99662,47766
69033,99663,213431
10022,99664,20004
14175,99665,850792
131417,99666,236984
123519,99667,77448
97010,99668,8540
35272,99669,12290
20939,99670,210834
132652,99671,35614
67194,99672,14199
39804,99673,2215
89881,99674,21490
80725,99675,17951
43649,99676,4125
121827,99677,496959
110820,99678,17726
13843,99679,602250
14717,99680,351924
44331,99681,44167
95965,99682,1955609
125717,99683,27516
15733,99684,1589289
124703,99685,61474
78809,99686,37841
50517,99687,92510
20925,99688,36839
128818,99689,2741
137035,99690,11999
55634,99691,439731
12141,99692,577702
18228,99693,12591
128603,99694,193571
125616,99695,0
20539,99696,513870
56648,99697,27176
5347,99698,389601
142046,99699,611
122746,99700,692883
48282,99701,13834
15366,99702,58146
55512,99703,2840727
28434,99704,68935
110088,99705,131
97774,99706,982646
71043,99707,1085984
2735,99708,2
61001,99709,24546
40472,99710,1537152
108849,99711,1060622
137374,99712,157362
63175,99713,11937
67183,99714,706135
87100,99715,12792
71565,99716,38878
131349,99717,563969
49308,99718,308559
130605,99719,877558
132595,99720,46485
86504,99721,594116
12339,99722,3605
133229,99723,95511
105391,99724,992731
58422,99725,27028
74256,99726,352041
146828,99727,178718
30502,99728,377710
13066,99729,35544
53571,99730,123371
33783,99731,251
47774,99732,18559
24479,99733,158761
46450,99734,996
72951,99735,15857
65256,99736,1703705
19712,99737,514372
24713,99738,78690
5843,99739,9948
65427,99740,1685705
132131,99741,110949
7111,99742,33866
22809,99743,126911
25661,99744,16064
3770,99745,1231888
33448,99746,66252
71590,99747,281607
101345,99748,187383
64616,99749,0
68822,99750,217215
15584,99751,1496
138530,99752,11836
133750,99753,57106
47558,99754,12685
133617,99755,112962
71229,99756,1992615
108466,99757,829081
123552,99758,3304
60851,99759,50503
40148,99760,24399
35645,99761,160870
12716,99762,52
78190,99763,45767
3756,99764,12492
24492,99765,5267
33520,99766,55343
32372,99767,39931
31750,99768,90125
3269,99769,60
18383,99770,2103645
84832,99771,774805
121825,99772,64307
149010,99773,1022105
108087,99774,0
102539,99775,641974
73667,99776,9464
74524,99777,990035
58814,99778,522747
137982,99779,359902
115995,99780,903851
7184,99781,1513173
114260,99782,52218
30752,99783,274649
95943,99784,918186
53918,99785,296083
31627,99786,17061
43379,99787,341049
96433,99788,17032
5617,99789,0
139230,99790,57869
5206,99791,10751
105404,99792,6796832
89778,99793,23808
23534,99794,237222
62075,99795,269469
20579,99796,2429181
137791,99797,7314
38935,99798,8982
122291,99799,373201
100466,99800,109920
77189,99801,495098
45133,99802,290495
90018,99803,453662
1796,99804,29628
22642,99805,45096
116935,99806,386210
94863,99807,116705
90039,99808,16630
103075,99809,5267
90568,99810,78997
68781,99811,863447
67440,99812,166472
98616,99813,59850
7054,99814,6366
55514,99815,252926
78976,99816,35
91133,99817,7926
7228,99818,374977
108658,99819,63151
122648,99820,701575
29243,99821,27955
66204,99822,22552
82125,99823,496
8395,99824,79428
63126,99825,21332
130116,99826,92943
45072,99827,408380
120425,99828,559151
100887,99829,117213
12615,99830,786
87320,99831,114252
103888,99832,15659
47347,99833,21476
106719,99834,11
16502,99835,53
9195,99836,632
126432,99837,371006
91946,99838,375127
113911,99839,44703
140141,99840,19004
31423,99841,4295
133175,99842,58796
87048,99843,88811
54837,99844,56448
129971,99845,3285
104486,99846,209794
22166,99847,161170
107921,99848,237
57154,99849,42257
51978,99850,4088
95758,99851,27643
59175,99852,146729
20967,99853,49151
89823,99854,436
140873,99855,25659
146483,99856,114742
137017,99857,1098243
30007,99858,634309
137903,99859,436100
126978,99860,2099993
73730,99861,782688
144292,99862,90820
77701,99863,1907640
78098,99864,2227938
65713,99865,89147
132661,99866,134
108763,99867,203876
135075,99868,399363
143808,99869,978038
74094,99870,74163
52050,99871,0
67880,99872,357755
133582,99873,50329
40637,99874,744
80569,99875,50134
142921,99876,1126380
71108,99877,5344
123548,99878,203614
138894,99879,378589
21677,99880,43646
87103,99881,19067
106104,99882,719
45361,99883,758482
117107,99884,346968
52708,99885,219027
11753,99886,1656
50290,99887,276916
145217,99888,84134
41786,99889,226058
4837,99890,21472
119140,99891,37570
41392,99892,22492
117087,99893,277555
15082,99894,8441
14968,99895,377
35939,99896,537
8408,99897,361731
4749,99898,20253
132167,99899,24926
82677,99900,813
122713,99901,32496
126549,99902,375340
41476,99903,21283
88820,99904,2095835
133483,99905,238006
78956,99906,26457
128408,99907,13304
131964,99908,432706
103332,99909,300253
7901,99910,701807
42209,99911,22386
62513,99912,431845
98268,99913,60480
135976,99914,240188
127568,99915,128971
136135,99916,22042
10436,99917,183169
78288,99918,53610
103929,99919,682613
45111,99920,83587
145948,99921,639115
8411,99922,717
7457,99923,386551
77382,99924,76817
75214,99925,447534
143810,99926,687016
90949,99927,323424
35776,99928,243024
96638,99929,1618
132562,99930,14219
89801,99931,399636
9700,99932,23623
16885,99933,35753
138882,99934,373413
34431,99935,687157
96760,99936,52056
51787,99937,1072121
55788,99938,9039
47543,99939,186148
28300,99940,40983
14369,99941,561156
71638,99942,23871
93358,99943,308645
139709,99944,1117
72976,99945,15834
18050,99946,406914
84209,99947,15935
53139,99948,113655
38197,99949,874971
138800,99950,69229
142568,99951,1249331
58517,99952,690046
123989,99953,86
80402,99954,90794
87851,99955,11257
138089,99956,10539
40365,99957,726561
70287,99958,80977
35744,99959,368897
99192,99960,44159
87541,99961,6448
21501,99962,1391
113825,99963,36568
12936,99964,1532495
87451,99965,61306
16240,99966,481241
13835,99967,399318
20775,99968,1243653
22012,99969,854168
123654,99970,506291
90603,99971,218855
141253,99972,14278
128743,99973,739
47350,99974,48128
71327,99975,363466
73988,99976,2076467
64904,99977,465476
81677,99978,79187
31621,99979,33176
9548,99980,28666
129193,99981,353
18838,99982,1360988
71591,99983,6525
7685,99984,169127
7437,99985,178391
59469,99986,31994
127709,99987,10166
99167,99988,13118
137604,99989,811189
106652,99990,151331
124379,99991,1176962
33947,99992,199866
28540,99993,90053
43499,99994,3148648
85942,99995,14155
49478,99996,13404
139902,99997,17235
48630,99998,62019
147579,99999,18045
15409,100000,1191054
55131,100001,22939
31548,100002,887910
52057,100003,35211
76564,100004,1966583
132561,100005,0
66700,100006,65504
137095,100007,189767
72881,100008,11116
107684,100009,1314269
78165,100010,102344
77305,100011,147785
71959,100012,864297
118644,100013,8797
22387,100014,950152
136755,100015,154878
115217,100016,14331
16906,100017,12363
145701,100018,10792
52421,100019,26162
6198,100020,522278
57951,100021,439480
81265,100022,0
67036,100023,1916728
105271,100024,932461
76229,100025,335601
115894,100026,472
50966,100027,174656
64496,100028,19813
7853,100029,12595
27442,100030,3729204
69022,100031,576030
79061,100032,46418
11895,100033,182184
18302,100034,418175
148598,100035,67270
22144,100036,1479
59375,100037,321467
91447,100038,2247389
122435,100039,4551
117631,100040,54270
104302,100041,7762
18899,100042,2729
44230,100043,7078
40905,100044,1764823
56996,100045,10462
59408,100046,52046
69153,100047,468104
17274,100048,30132
123274,100049,141454
122401,100050,13614
53053,100051,152954
45628,100052,1265708
136001,100053,68944
46578,100054,39697
124638,100055,10
110531,100056,65635
52006,100057,407893
127504,100058,1389766
98382,100059,350061
52791,100060,1669384
134119,100061,33993
133954,100062,46
97850,100063,852365
85699,100064,30
111171,100065,1452359
137891,100066,50972
1760,100067,2366
79506,100068,58873
19127,100069,48
68453,100070,10857
5987,100071,87965
42255,100072,529738
126101,100073,16119
20911,100074,39153
125872,100075,1284180
142234,100076,270753
19792,100077,175732
52003,100078,11496
5081,100079,13885
119613,100080,350466
51379,100081,1526130
104716,100082,190
146904,100083,14850
19689,100084,75805
51204,100085,85217
58180,100086,77980
54727,100087,42246
40493,100088,67152
119038,100089,4172
82822,100090,141485
50545,100091,212151
61803,100092,56022
108683,100093,68242
63773,100094,0
4481,100095,60439
117172,100096,718831
6084,100097,5643
53023,100098,31491
42308,100099,2661672
78294,100100,909706
97936,100101,581682
36246,100102,113128
105882,100103,43348
16416,100104,13804
7143,100105,75359
131494,100106,71641
77760,100107,331024
25528,100108,55784
110502,100109,7657
40537,100110,519673
123418,100111,1677
93105,100112,1298
53188,100113,4798
138139,100114,33
61699,100115,2233408
69956,100116,1565688
101974,100117,0
6885,100118,1609446
53456,100119,125
84301,100120,51064
66020,100121,109802
7805,100122,560202
33652,100123,3296
85673,100124,51025
68839,100125,689130
92957,100126,89513
85050,100127,696365
46650,100128,23729
142423,100129,23724
108681,100130,110793
134112,100131,1294122
145607,100132,72
7653,100133,11835
31884,100134,1899725
101033,100135,15918
50538,100136,388070
6456,100137,33392
37011,100138,35128
113864,100139,220
60648,100140,46847
100334,100141,148710
68818,100142,489329
109273,100143,33899
79474,100144,3197660
113893,100145,197619
92255,100146,10769
104656,100147,29481
6149,100148,80464
88,100149,1069
106600,100150,1455307
19750,100151,47824
61972,100152,89755
6413,100153,581511
115213,100154,8231
1906,100155,221
35129,100156,23888
92489,100157,66594
58922,100158,14827
17423,100159,32101
75358,100160,970384
102288,100161,34239
80335,100162,62
14211,100163,130017
40025,100164,131528
121341,100165,17352
32116,100166,37745
83475,100167,37267
70814,100168,310332
10928,100169,1723226
34380,100170,452080
75836,100171,23879
15555,100172,540479
98776,100173,2470
92227,100174,57894
144694,100175,438218
60970,100176,228587
59373,100177,216
118777,100178,70434
12299,100179,2763834
65275,100180,735050
135009,100181,986807
106552,100182,948902
56927,100183,0
131091,100184,7692
17209,100185,93465
27987,100186,3013250
24439,100187,13434
105724,100188,21435
91994,100189,823070
5590,100190,523768
57525,100191,10854
26420,100192,568293
41054,100193,30204
137510,100194,86
53069,100195,937312
66369,100196,1055511
86768,100197,595139
33786,100198,54365
20869,100199,96302
47204,100200,0
62886,100201,1157210
104968,100202,1019191
38981,100203,771
43267,100204,30224
110151,100205,1099589
27332,100206,47795
62580,100207,1521
95354,100208,691720
68072,100209,507854
80560,100210,45085
149763,100211,0
6502,100212,1154949
97019,100213,74
138234,100214,20120
114349,100215,42
36487,100216,505672
124602,100217,1561877
48225,100218,14040
114375,100219,51706
28393,100220,81729
136426,100221,140919
13087,100222,33036
127537,100223,2735266
72204,100224,235816
83788,100225,394
3502,100226,378820
105632,100227,6732
4764,100228,220375
93667,100229,62905
114587,100230,30949
129411,100231,1689112
72154,100232,1747821
16039,100233,45292
110780,100234,179
2583,100235,15674
109718,100236,1175
52139,100237,40590
148495,100238,997160
12285,100239,55219
48962,100240,35406
50515,100241,532432
102465,100242,187013
55502,100243,26291
67446,100244,45
76140,100245,2981
104417,100246,347012
9448,100247,286999
74371,100248,526734
20516,100249,125861
35433,100250,218513
37245,100251,26638
48188,100252,1095419
98862,100253,1469954
64583,100254,495589
60479,100255,9699
61835,100256,59395
124998,100257,102812
140262,100258,9
32381,100259,310868
60287,100260,16848
110727,100261,11377
23494,100262,923791
756,100263,65036
71606,100264,528404
89740,100265,210604
20972,100266,301056
